timestamp,open,high,low,close,volume,symbol
2024-04-16 00:00:00-04:00,156.74000549316406,158.19000244140625,153.75,157.11000061035156,97000000,TSLA
2024-04-16 00:00:00-04:00,183.27000427246094,184.8300018310547,182.25999450683594,183.32000732421875,32891300,AMZN
2024-04-16 00:00:00-04:00,170.20103782824683,172.1929047923956,166.75242714722782,167.8524169921875,73711200,AAPL
2024-04-16 00:00:00-04:00,408.3030988508173,412.0751888679084,407.4758004410801,408.31292724609375,16765600,MSFT
2024-04-16 00:00:00-04:00,152.92606827651122,154.3740918150493,152.17228850176252,153.13433837890625,20779500,GOOGL
2024-04-17 00:00:00-04:00,154.3443362556772,155.7923749027095,153.3128680735991,154.19557189941406,21763100,GOOGL
2024-04-17 00:00:00-04:00,410.9425408996239,412.5479054250206,404.1271355046504,405.61431884765625,15855500,MSFT
2024-04-17 00:00:00-04:00,157.63999938964844,158.3300018310547,153.77999877929688,155.4499969482422,82439700,TSLA
2024-04-17 00:00:00-04:00,168.08031301583728,169.1109267558204,166.48483276367188,166.48483276367188,50901200,AAPL
2024-04-17 00:00:00-04:00,184.30999755859375,184.57000732421875,179.82000732421875,181.27999877929688,31359700,AMZN
2024-04-18 00:00:00-04:00,181.47000122070312,182.38999938964844,178.64999389648438,179.22000122070312,30723800,AMZN
2024-04-18 00:00:00-04:00,404.42265672373026,405.6636193685748,397.843643128254,398.1587829589844,21029900,MSFT
2024-04-18 00:00:00-04:00,151.25,152.1999969482422,148.6999969482422,149.92999267578125,96098800,TSLA
2024-04-18 00:00:00-04:00,166.51455452467067,167.11905360596796,165.04790671737481,165.53347778320312,43122900,AAPL
2024-04-18 00:00:00-04:00,154.0666341164594,155.6535245551475,153.3525349324206,154.73114013671875,19883000,GOOGL
2024-04-19 00:00:00-04:00,397.9224202787546,399.35051316442866,391.7570408652649,393.0866394042969,30565800,MSFT
2024-04-19 00:00:00-04:00,164.71098041837104,164.89925413145542,162.60018577080248,163.5118865966797,68149400,AAPL
2024-04-19 00:00:00-04:00,154.9195626052641,155.07825465285381,151.051538530931,152.8268585205078,32615600,GOOGL
2024-04-19 00:00:00-04:00,178.74000549316406,179.0,173.44000244140625,174.6300048828125,56000700,AMZN
2024-04-19 00:00:00-04:00,148.97000122070312,150.94000244140625,146.22000122070312,147.0500030517578,87074500,TSLA
2024-04-22 00:00:00-04:00,153.04507926507185,156.34778422424392,152.7971285786509,154.99893188476562,26446200,GOOGL
2024-04-22 00:00:00-04:00,394.0320711382099,396.7602169331123,389.7675399586122,394.8987731933594,20286900,MSFT
2024-04-22 00:00:00-04:00,140.55999755859375,144.44000244140625,138.8000030517578,142.0500030517578,107097600,TSLA
2024-04-22 00:00:00-04:00,164.0272236912775,165.75152141981465,163.28398774037723,164.34432983398438,48116400,AAPL
2024-04-22 00:00:00-04:00,176.94000244140625,178.8699951171875,174.55999755859375,177.22999572753906,37924900,AMZN
2024-04-23 00:00:00-04:00,163.85875133255257,165.54341638804536,163.43262154349364,165.39476013183594,49537800,AAPL
2024-04-23 00:00:00-04:00,178.0800018310547,179.92999267578125,175.97999572753906,179.5399932861328,37046500,AMZN
2024-04-23 00:00:00-04:00,398.1292267170022,402.0293863346637,396.9670716039761,401.4089050292969,15734500,MSFT
2024-04-23 00:00:00-04:00,155.67339110483704,157.6669095018619,154.99895725783972,156.9627227783203,21151600,GOOGL
2024-04-23 00:00:00-04:00,143.3300018310547,147.25999450683594,141.11000061035156,144.67999267578125,124545100,TSLA
2024-04-24 00:00:00-04:00,162.83999633789062,167.97000122070312,157.50999450683594,162.1300048828125,181178000,TSLA
2024-04-24 00:00:00-04:00,165.03800691456527,167.77312477902248,164.71099641624178,167.4956512451172,48251800,AAPL
2024-04-24 00:00:00-04:00,179.94000244140625,180.32000732421875,176.17999267578125,176.58999633789062,34185100,AMZN
2024-04-24 00:00:00-04:00,156.19903597568538,158.26198771551822,155.88165180015244,157.82559204101562,22779100,GOOGL
2024-04-24 00:00:00-04:00,403.36878440202247,406.2347982871372,400.6308101493401,402.8763427734375,15065300,MSFT
2024-04-25 00:00:00-04:00,168.00103426472305,169.07129572836638,166.63347542987228,168.3577880859375,50558300,AAPL
2024-04-25 00:00:00-04:00,169.67999267578125,173.9199981689453,166.32000732421875,173.6699981689453,49249400,AMZN
2024-04-25 00:00:00-04:00,158.9600067138672,170.8800048828125,158.36000061035156,170.17999267578125,126427500,TSLA
2024-04-25 00:00:00-04:00,150.08950510920468,155.20721069723666,149.63326920623868,154.72122192382812,57109700,GOOGL
2024-04-25 00:00:00-04:00,388.0735378998874,393.84496925671834,382.1642385201122,393.0078125,40586500,MSFT
2024-04-26 00:00:00-04:00,177.8000030517578,180.82000732421875,176.1300048828125,179.6199951171875,43919800,AMZN
2024-04-26 00:00:00-04:00,168.85000610351562,172.1199951171875,166.3699951171875,168.2899932861328,109815700,TSLA
2024-04-26 00:00:00-04:00,172.94062695716943,173.2778513670398,168.2593171377913,170.54046630859375,64665300,GOOGL
2024-04-26 00:00:00-04:00,405.93933785210214,406.7567777157392,399.62623268322636,400.1777648925781,29694700,MSFT
2024-04-26 00:00:00-04:00,168.3478879652858,169.79471202253325,167.6541890412428,167.7731170654297,44838400,AAPL
2024-04-29 00:00:00-04:00,182.75,183.52999877929688,179.38999938964844,180.9600067138672,54063900,AMZN
2024-04-29 00:00:00-04:00,188.4199981689453,198.8699951171875,184.5399932861328,194.0500030517578,243869700,TSLA
2024-04-29 00:00:00-04:00,399.12393070882416,400.1777629830485,393.1555407133354,396.1692810058594,19582100,MSFT
2024-04-29 00:00:00-04:00,167.67417460775002,168.1601634153097,163.8557430067843,164.78802490234375,45610000,GOOGL
2024-04-29 00:00:00-04:00,171.80640930182136,174.44242297655094,171.53885525962073,171.93524169921875,68169400,AAPL
2024-04-30 00:00:00-04:00,164.25246727701446,166.72206177178046,161.26714620693434,161.44566345214844,33562900,GOOGL
2024-04-30 00:00:00-04:00,186.97999572753906,190.9499969482422,182.83999633789062,183.27999877929688,127031800,TSLA
2024-04-30 00:00:00-04:00,181.08999633789062,182.99000549316406,174.8000030517578,175.0,94639800,AMZN
2024-04-30 00:00:00-04:00,171.76676673002254,173.4117990890393,168.46679764398493,168.7938232421875,65934800,AAPL
2024-04-30 00:00:00-04:00,395.4207954000411,396.0806804506466,383.2870557136592,383.4446105957031,28781400,MSFT
2024-05-01 00:00:00-04:00,182.0,185.86000061035156,179.00999450683594,179.99000549316406,92829700,TSLA
2024-05-01 00:00:00-04:00,162.95318026028562,165.75005589531395,161.75309238141418,162.51678466796875,33493200,GOOGL
2024-05-01 00:00:00-04:00,181.63999938964844,185.14999389648438,176.55999755859375,179.0,94645100,AMZN
2024-05-01 00:00:00-04:00,386.6750231640028,395.6473257764034,384.4098035661703,388.9698181152344,23562500,MSFT
2024-05-01 00:00:00-04:00,168.05059058657778,171.15236652369296,167.58482822154218,167.7731170654297,50383100,AAPL
2024-05-02 00:00:00-04:00,163.43916484164697,165.36326455481128,162.54654844018515,165.25416564941406,24294500,GOOGL
2024-05-02 00:00:00-04:00,391.6487169798458,393.88439136644655,388.6842084752251,391.82598876953125,17709400,MSFT
2024-05-02 00:00:00-04:00,180.85000610351562,185.10000610351562,179.91000366210938,184.72000122070312,54303500,AMZN
2024-05-02 00:00:00-04:00,182.86000061035156,184.60000610351562,176.02000427246094,180.00999450683594,89148000,TSLA
2024-05-02 00:00:00-04:00,170.95418315705703,171.85597979307556,169.34879824722077,171.46949768066406,94214900,AAPL
2024-05-03 00:00:00-04:00,182.10000610351562,184.77999877929688,178.4199981689453,181.19000244140625,75491500,TSLA
2024-05-03 00:00:00-04:00,166.18647914228734,166.5832093530068,161.71345384411,165.86911010742188,34662400,GOOGL
2024-05-03 00:00:00-04:00,396.1988407447482,400.99521746175435,395.7851765465019,400.51263427734375,17446700,MSFT
2024-05-03 00:00:00-04:00,186.99000549316406,187.8699951171875,185.4199981689453,186.2100067138672,39172000,AMZN
2024-05-03 00:00:00-04:00,184.96661732338913,185.31346675883958,181.01261238934663,181.7261199951172,163224100,AAPL
2024-05-06 00:00:00-04:00,180.70544017490002,182.53874644704828,178.79283846563771,180.0712127685547,78569700,AAPL
2024-05-06 00:00:00-04:00,166.08730795373265,166.76172661144676,164.6690220425713,166.72206115722656,21871300,GOOGL
2024-05-06 00:00:00-04:00,186.27999877929688,188.75,184.8000030517578,188.6999969482422,34725300,AMZN
2024-05-06 00:00:00-04:00,183.8000030517578,187.55999755859375,182.1999969482422,184.75999450683594,84390300,TSLA
2024-05-06 00:00:00-04:00,402.5808944329267,407.67272409935384,400.2270089943109,407.28863525390625,16996600,MSFT
2024-05-07 00:00:00-04:00,181.79549235772294,183.2324120279765,179.68471275097576,180.7549591064453,77305800,AAPL
2024-05-07 00:00:00-04:00,167.1187643454893,170.35203588113026,167.00966543700736,169.84622192382812,28039700,GOOGL
2024-05-07 00:00:00-04:00,188.9199981689453,189.94000244140625,187.30999755859375,188.75999450683594,34048900,AMZN
2024-05-07 00:00:00-04:00,408.3917474588945,408.4016059107325,402.9059397986261,403.15216064453125,20018200,MSFT
2024-05-07 00:00:00-04:00,182.39999389648438,183.25999450683594,177.39999389648438,177.80999755859375,75045900,TSLA
2024-05-08 00:00:00-04:00,181.20092748758523,181.4189445721307,179.81354466582562,181.0919189453125,45057100,AAPL
2024-05-08 00:00:00-04:00,187.44000244140625,188.42999267578125,186.38999938964844,188.0,26136400,AMZN
2024-05-08 00:00:00-04:00,167.6146567610361,168.75522381569002,167.35679350646177,167.99154663085938,19569100,GOOGL
2024-05-08 00:00:00-04:00,401.9998461853561,405.9984701419799,400.56189486819255,404.3340148925781,11792300,MSFT
2024-05-08 00:00:00-04:00,171.58999633789062,176.05999755859375,170.14999389648438,174.72000122070312,79969500,TSLA
2024-05-09 00:00:00-04:00,175.00999450683594,175.6199951171875,171.3699951171875,171.97000122070312,65950300,TSLA
2024-05-09 00:00:00-04:00,188.8800048828125,191.6999969482422,187.44000244140625,189.5,43368400,AMZN
2024-05-09 00:00:00-04:00,404.3635513602943,406.48104448418644,402.91577167959764,406.08709716796875,14689700,MSFT
2024-05-09 00:00:00-04:00,180.9135439323752,182.99461071341904,180.46760537105857,182.90542602539062,48983000,AAPL
2024-05-09 00:00:00-04:00,168.00146814371737,169.2908147525702,166.80138015076668,168.56680297851562,15346700,GOOGL
2024-05-10 00:00:00-04:00,166.65260426676096,168.45769242107335,164.82769095498062,167.26751708984375,29799900,GOOGL
2024-05-10 00:00:00-04:00,406.6977419727187,409.1008598045123,405.5749605018169,408.47052001953125,13402300,MSFT
2024-05-10 00:00:00-04:00,189.16000366210938,189.88999938964844,186.92999267578125,187.47999572753906,34141800,AMZN
2024-05-10 00:00:00-04:00,173.0500030517578,173.05999755859375,167.75,168.47000122070312,72627200,TSLA
2024-05-10 00:00:00-04:00,183.48094965782863,183.66949389545601,180.7322193628195,181.64515686035156,50759500,AAPL
2024-05-13 00:00:00-04:00,162.91350746089623,167.89236129533526,162.65564420480408,167.75350952148438,31327600,GOOGL
2024-05-13 00:00:00-04:00,411.6911003868472,412.0259571204268,404.60978666771797,407.4659423828125,15440200,MSFT
2024-05-13 00:00:00-04:00,170.0,175.39999389648438,169.0,171.88999938964844,67018900,TSLA
2024-05-13 00:00:00-04:00,188.0,188.30999755859375,185.36000061035156,186.57000732421875,24898600,AMZN
2024-05-13 00:00:00-04:00,184.01680743143146,185.6640710757596,183.2030934113359,184.85035705566406,72044800,AAPL
2024-05-14 00:00:00-04:00,174.5,179.49000549316406,174.07000732421875,177.5500030517578,86407400,TSLA
2024-05-14 00:00:00-04:00,186.0709344816443,186.8548800445926,184.8602962551219,185.99154663085938,52393600,AAPL
2024-05-14 00:00:00-04:00,183.82000732421875,187.72000122070312,183.4499969482422,187.07000732421875,38698200,AMZN
2024-05-14 00:00:00-04:00,168.37836010153808,169.8462239602229,167.41631020621995,168.9436798095703,25127100,GOOGL
2024-05-14 00:00:00-04:00,405.79162172220066,411.1789347782618,405.3287253515243,410.26300048828125,15109300,MSFT
2024-05-15 00:00:00-04:00,186.46788560358823,189.18684774302332,185.9320213621053,188.2639923095703,70400000,AAPL
2024-05-15 00:00:00-04:00,179.89999389648438,180.0,173.11000061035156,173.99000549316406,79663000,TSLA
2024-05-15 00:00:00-04:00,185.97000122070312,186.72000122070312,182.72999572753906,185.99000549316406,75459900,AMZN
2024-05-15 00:00:00-04:00,169.23132245178067,171.23475328070515,169.11229582074708,171.0959014892578,26948400,GOOGL
2024-05-15 00:00:00-04:00,412.32511422725236,418.15627711467357,411.7035137509103,417.4360046386719,22239500,MSFT
2024-05-16 00:00:00-04:00,189.00821119957226,189.6333810173086,188.2044300863017,188.38304138183594,52845200,AAPL
2024-05-16 00:00:00-04:00,174.10000610351562,175.7899932861328,171.42999267578125,174.83999633789062,59812200,TSLA
2024-05-16 00:00:00-04:00,185.60000610351562,187.30999755859375,183.4600067138672,183.6300048828125,38834500,AMZN
2024-05-16 00:00:00-04:00,171.86949341563104,173.68449428030138,171.27442084056955,172.752197265625,27867900,GOOGL
2024-05-16 00:00:00-04:00,416.1730933998144,419.7448271840896,414.74245474989345,415.3739013671875,17530100,MSFT
2024-05-17 00:00:00-04:00,183.75999450683594,185.3000030517578,183.35000610351562,184.6999969482422,33175700,AMZN
2024-05-17 00:00:00-04:00,173.5500030517578,179.6300048828125,172.75,177.4600067138672,77445800,TSLA
2024-05-17 00:00:00-04:00,188.0555735439889,189.34559954047234,187.72810435814964,188.41281127929688,41282900,AAPL
2024-05-17 00:00:00-04:00,172.75219674772163,174.8250760090424,172.2662230829347,174.61679077148438,24479300,GOOGL
2024-05-17 00:00:00-04:00,416.90321260748334,417.27814812423264,412.45336756995647,414.6042785644531,15352200,MSFT
2024-05-20 00:00:00-04:00,414.6042935983872,421.07677928196154,414.3872272445279,419.6658630371094,16272100,MSFT
2024-05-20 00:00:00-04:00,184.33999633789062,186.6699981689453,183.27999877929688,183.5399932861328,30511800,AMZN
2024-05-20 00:00:00-04:00,187.8769693298537,190.44708847543168,187.55941793463836,189.57383728027344,44361300,AAPL
2024-05-20 00:00:00-04:00,174.74573004665857,177.30458297385175,174.63663113812171,175.46974182128906,22554400,GOOGL
2024-05-20 00:00:00-04:00,177.55999755859375,177.75,173.52000427246094,174.9499969482422,61727400,TSLA
2024-05-21 00:00:00-04:00,421.13598848639515,427.1940941013643,419.1824213563369,423.3165283203125,21453300,MSFT
2024-05-21 00:00:00-04:00,175.44992602195614,176.68967964035244,174.3688644988053,176.39215087890625,16989400,GOOGL
2024-05-21 00:00:00-04:00,182.3000030517578,183.25999450683594,180.75,183.14999389648438,50839100,AMZN
2024-05-21 00:00:00-04:00,189.62345487533878,191.2508679069906,189.45476137627725,190.87379455566406,42309400,AAPL
2024-05-21 00:00:00-04:00,175.50999450683594,186.8800048828125,174.7100067138672,186.60000610351562,115266500,TSLA
2024-05-22 00:00:00-04:00,183.8800048828125,185.22000122070312,181.97000122070312,183.1300048828125,28148800,AMZN
2024-05-22 00:00:00-04:00,175.19205213168274,175.69786612928917,173.7737813421162,174.93418884277344,17880000,GOOGL
2024-05-22 00:00:00-04:00,182.85000610351562,183.8000030517578,178.1199951171875,180.11000061035156,88313500,TSLA
2024-05-22 00:00:00-04:00,424.3525379179631,426.6415960323189,421.43203314716374,424.77679443359375,18073700,MSFT
2024-05-22 00:00:00-04:00,190.79441741971692,191.3401994424317,188.8097665310703,189.43492126464844,34648500,AAPL
2024-05-23 00:00:00-04:00,189.51429520164533,189.5341459487459,185.19768892080702,185.44577026367188,51005900,AAPL
2024-05-23 00:00:00-04:00,175.61851492474267,176.7888348703636,171.53227742671908,172.1273651123047,21024900,GOOGL
2024-05-23 00:00:00-04:00,181.8000030517578,181.89999389648438,173.25999450683594,173.74000549316406,71975500,TSLA
2024-05-23 00:00:00-04:00,427.194070817087,427.8156712738496,419.7448017896618,421.3037109375,17211700,MSFT
2024-05-23 00:00:00-04:00,183.66000366210938,184.75999450683594,180.0800018310547,181.0500030517578,33670200,AMZN
2024-05-24 00:00:00-04:00,181.64999389648438,182.44000244140625,180.3000030517578,180.75,27471600,AMZN
2024-05-24 00:00:00-04:00,187.37087155015982,189.11735863774422,186.59684388111853,188.52195739746094,36327000,AAPL
2024-05-24 00:00:00-04:00,173.5456447964723,174.32917746118142,172.22654529374813,173.55557250976562,16579400,GOOGL
2024-05-24 00:00:00-04:00,421.49118910602255,425.30955759417924,418.7482761527639,424.42156982421875,11855300,MSFT
2024-05-24 00:00:00-04:00,174.83999633789062,180.0800018310547,173.72999572753906,179.24000549316406,65584500,TSLA
2024-05-28 00:00:00-04:00,423.8986700778892,425.07279769134385,420.9090919797955,424.5794677734375,15718000,MSFT
2024-05-28 00:00:00-04:00,173.01996737259077,175.81685807916702,172.94062134541406,174.9539794921875,20572200,GOOGL
2024-05-28 00:00:00-04:00,179.92999267578125,182.24000549316406,179.49000549316406,182.14999389648438,29927000,AMZN
2024-05-28 00:00:00-04:00,176.39999389648438,178.25,173.16000366210938,176.75,59736600,TSLA
2024-05-28 00:00:00-04:00,190.04021443649896,191.5187845976106,187.64872194997955,188.53189086914062,52280100,AAPL
2024-05-29 00:00:00-04:00,174.19000244140625,178.14999389648438,173.92999267578125,176.19000244140625,54782600,TSLA
2024-05-29 00:00:00-04:00,420.0112068053538,425.1911706830153,420.0112068053538,423.4447937011719,15517100,MSFT
2024-05-29 00:00:00-04:00,188.15480064928906,190.7745388343773,188.05556206266323,188.82957458496094,53068000,AAPL
2024-05-29 00:00:00-04:00,173.99196607552997,175.3904117210104,173.28779452948098,174.45811462402344,23388700,GOOGL
2024-05-29 00:00:00-04:00,181.6999969482422,184.0800018310547,181.5500030517578,182.02000427246094,32009300,AMZN
2024-05-30 00:00:00-04:00,189.29598343446253,190.70508365256933,189.16699143181853,189.82191467285156,49889100,AAPL
2024-05-30 00:00:00-04:00,173.7638553909168,173.78369568525272,170.381804057889,170.69918823242188,22931500,GOOGL
2024-05-30 00:00:00-04:00,178.5800018310547,182.6699981689453,175.3800048828125,178.7899932861328,77618400,TSLA
2024-05-30 00:00:00-04:00,418.63975349144664,418.63975349144664,408.7139580183881,409.13824462890625,28394500,MSFT
2024-05-30 00:00:00-04:00,181.30999755859375,181.33999633789062,178.36000061035156,179.32000732421875,29184700,AMZN
2024-05-31 00:00:00-04:00,178.3000030517578,179.2100067138672,173.8699951171875,176.44000244140625,58903900,AMZN
2024-05-31 00:00:00-04:00,178.5,180.32000732421875,173.82000732421875,178.0800018310547,67314600,TSLA
2024-05-31 00:00:00-04:00,170.4512148865134,171.6413751155462,168.05105413674661,171.08596801757812,37638900,GOOGL
2024-05-31 00:00:00-04:00,411.1904861655314,411.1904861655314,399.11377942255837,409.59210205078125,47995300,MSFT
2024-05-31 00:00:00-04:00,189.9707550742459,191.09208749217237,188.45249859880175,190.7745361328125,75158300,AAPL
2024-06-03 00:00:00-04:00,178.1300048828125,182.63999938964844,174.49000549316406,176.2899932861328,68568900,TSLA
2024-06-03 00:00:00-04:00,171.12561727074288,173.0993099312331,169.7569399470652,171.75045776367188,27459100,GOOGL
2024-06-03 00:00:00-04:00,177.6999969482422,178.6999969482422,175.9199981689453,178.33999633789062,30786600,AMZN
2024-06-03 00:00:00-04:00,409.9867358256656,410.8747236026411,403.4649291544174,408.0035400390625,17484700,MSFT
2024-06-03 00:00:00-04:00,191.41954585254337,193.49351725389894,191.04247253185534,192.54087829589844,50080500,AAPL
2024-06-04 00:00:00-04:00,171.85958824102724,172.42492310208857,170.480982952228,172.3654022216797,26879600,GOOGL
2024-06-04 00:00:00-04:00,174.77999877929688,177.75999450683594,174.0,174.77000427246094,60056300,TSLA
2024-06-04 00:00:00-04:00,193.14619663099631,193.82098571162214,191.54855228534223,192.85842895507812,47471400,AAPL
2024-06-04 00:00:00-04:00,406.9281055414635,410.88462108617875,404.21479101509067,410.5195617675781,14348900,MSFT
2024-06-04 00:00:00-04:00,177.63999938964844,179.82000732421875,176.44000244140625,179.33999633789062,27198400,AMZN
2024-06-05 00:00:00-04:00,412.23630472822083,418.42265047577604,410.7464388812518,418.3536071777344,16988000,MSFT
2024-06-05 00:00:00-04:00,175.35000610351562,176.14999389648438,172.1300048828125,175.0,57953800,TSLA
2024-06-05 00:00:00-04:00,173.76385219874723,175.20196327061797,172.5042583714889,173.97213745117188,22068500,GOOGL
2024-06-05 00:00:00-04:00,193.90036613096368,195.38885414673365,193.3744349100596,194.36676025390625,54156800,AAPL
2024-06-05 00:00:00-04:00,180.10000610351562,181.5,178.75,181.27999877929688,32116400,AMZN
2024-06-06 00:00:00-04:00,174.60000610351562,179.72999572753906,172.72999572753906,177.94000244140625,69887000,TSLA
2024-06-06 00:00:00-04:00,194.1881624282746,194.99194358986873,192.679823561343,192.98744201660156,41181800,AAPL
2024-06-06 00:00:00-04:00,174.45811286491957,175.69786641038863,174.3093484929474,175.28131103515625,23251000,GOOGL
2024-06-06 00:00:00-04:00,181.75,185.0,181.49000549316406,185.0,31371200,AMZN
2024-06-06 00:00:00-04:00,418.35360501475236,419.6362506295676,414.9693392305099,418.8567810058594,14861300,MSFT
2024-06-07 00:00:00-04:00,420.51442686018504,420.59334639709124,417.3571033955117,418.1957702636719,13621700,MSFT
2024-06-07 00:00:00-04:00,184.89999389648438,186.2899932861328,183.36000061035156,184.3000030517578,28021500,AMZN
2024-06-07 00:00:00-04:00,193.1561225415401,195.42855606321456,192.65004206608782,195.37893676757812,53103900,AAPL
2024-06-07 00:00:00-04:00,175.5986726101232,176.41194296176616,172.87121516107322,173.0299072265625,19661400,GOOGL
2024-06-07 00:00:00-04:00,176.1300048828125,179.35000610351562,175.5800018310547,177.47999572753906,56244900,TSLA
2024-06-10 00:00:00-04:00,419.03438448631385,422.3692689624298,418.2351925422475,422.1620788574219,13982900,MSFT
2024-06-10 00:00:00-04:00,184.07000732421875,187.22999572753906,183.7899932861328,187.05999755859375,34445600,AMZN
2024-06-10 00:00:00-04:00,173.7349014501534,175.81014466476933,171.54049500356726,173.7746124267578,23726700,GOOGL
2024-06-10 00:00:00-04:00,195.3888517006261,195.7857909182053,190.6753063763642,191.6378631591797,97010200,AAPL
2024-06-10 00:00:00-04:00,176.05999755859375,178.57000732421875,173.1699981689453,173.7899932861328,50774600,TSLA
2024-06-11 00:00:00-04:00,419.8040264249776,427.04610581067664,419.57708382911113,426.907958984375,14551100,MSFT
2024-06-11 00:00:00-04:00,192.1638033246204,205.57012886730556,192.14396771907968,205.56019592285156,172373300,AAPL
2024-06-11 00:00:00-04:00,187.05999755859375,187.77000427246094,184.5399932861328,187.22999572753906,27265100,AMZN
2024-06-11 00:00:00-04:00,174.97607487552963,175.59169348463175,172.54337230776866,175.3732452392578,21540600,GOOGL
2024-06-11 00:00:00-04:00,173.9199981689453,174.75,167.41000366210938,170.66000366210938,64761900,TSLA
2024-06-12 00:00:00-04:00,188.02000427246094,188.35000610351562,185.42999267578125,186.88999938964844,33984200,AMZN
2024-06-12 00:00:00-04:00,429.51273012432705,437.4849276655188,427.47033721280536,435.1761474609375,22366200,MSFT
2024-06-12 00:00:00-04:00,205.77850209290926,218.51003809526938,205.3121079690946,211.4347686767578,198134300,AAPL
2024-06-12 00:00:00-04:00,176.99173266950717,179.1364888587314,174.86683954251944,176.53497314453125,27864700,GOOGL
2024-06-12 00:00:00-04:00,171.1199951171875,180.5500030517578,169.8000030517578,177.2899932861328,90389400,TSLA
2024-06-13 00:00:00-04:00,213.09195736730385,215.08652592836702,209.9760562824749,212.59579467773438,97862700,AAPL
2024-06-13 00:00:00-04:00,188.38999938964844,191.0800018310547,181.22999572753906,182.47000122070312,118984100,TSLA
2024-06-13 00:00:00-04:00,434.9689970884557,437.47512151645753,433.5087296834647,435.6892395019531,15960600,MSFT
2024-06-13 00:00:00-04:00,186.08999633789062,187.6699981689453,182.6699981689453,183.8300018310547,39721500,AMZN
2024-06-13 00:00:00-04:00,174.86685975128964,175.49241749987627,173.64554642645388,173.92356872558594,20913300,GOOGL
2024-06-14 00:00:00-04:00,172.99021747019344,175.8101668483586,172.92070431351652,175.5420684814453,18063600,GOOGL
2024-06-14 00:00:00-04:00,432.43323683903066,437.22841891267086,430.89405002785384,436.666015625,13582000,MSFT
2024-06-14 00:00:00-04:00,185.8000030517578,186.0,176.9199981689453,178.00999450683594,82038200,TSLA
2024-06-14 00:00:00-04:00,183.0800018310547,183.72000122070312,182.22999572753906,183.66000366210938,25456400,AMZN
2024-06-14 00:00:00-04:00,212.2088162280511,213.5186780266973,209.67838315090867,210.8592529296875,70122700,AAPL
2024-06-17 00:00:00-04:00,211.7324642876032,217.26964179829142,211.08745883873982,215.00714111328125,93728300,AAPL
2024-06-17 00:00:00-04:00,436.68574902549324,444.92436422206765,434.84070005199675,442.3886413574219,20790000,MSFT
